user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at
user_08998,andrea45@example.com,Colleen,Clark,15,Female,USA,Illinois,Jamesfurt,Standard,25-01-2025,1,21.57,Tablet,2,24-01-2026 18:37
user_09000,ncooper@example.com,Timothy,Garrett,48,Male,Canada,Newfoundland and Labrador,South Christopher,Standard,08-01-2025,1,12.18,Laptop,5,24-01-2026 22:59
user_09002,barajasdarlene@example.net,Alyssa,Smith,38,Female,USA,Virginia,North Nicole,Premium,25-04-2023,1,4.3,Desktop,2,24-01-2026 11:41
user_09004,joshuapowers@example.com,Joel,Pena,35,Male,Canada,Ontario,West Dustin,Basic,07-09-2023,1,19.71,Tablet,7,24-01-2026 07:09
user_09005,aprilpeters@example.com,Raymond,Savage,30,Male,Canada,Quebec,Lake Eric,Basic,02-04-2024,1,13.02,Laptop,1,24-01-2026 21:29
user_09007,gwilliamson@example.org,Samantha,Williams,62,Female,USA,Wisconsin,Kevinshire,Standard,05-09-2023,1,9.18,Desktop,2,24-01-2026 17:01
user_09009,nicole60@example.com,Daniel,Turner,12,Female,Canada,Nova Scotia,Maryberg,Standard,19-05-2025,1,16.27,Laptop,3,24-01-2026 21:05
user_09013,ebrandt@example.com,Miranda,Brown,31,Female,USA,California,Patrickville,Premium,20-08-2023,1,9.64,Laptop,3,24-01-2026 16:07
user_09014,qramos@example.org,Teresa,Macias,55,Female,USA,Massachusetts,Woodfurt,Premium,09-10-2022,1,15.72,Mobile,5,24-01-2026 14:19
user_09015,fkeller@example.com,Peter,Jones,14,Female,Canada,Ontario,Matthewfort,Premium,23-01-2023,1,13.56,Laptop,2,24-01-2026 00:38
user_09017,karinawells@example.org,Michael,Thompson,27,Female,USA,California,Davisshire,Premium,07-08-2023,1,3.71,Smart TV,4,24-01-2026 00:26
user_09018,chambersrobert@example.org,Rachael,Hampton,35,Male,USA,New Jersey,Leonardbury,Premium,23-04-2023,1,5.8,Desktop,3,24-01-2026 00:20
user_09020,bstewart@example.net,Tonya,Martinez,43,Male,Canada,British Columbia,New Ashleybury,Basic,30-08-2022,1,13.56,Desktop,4,24-01-2026 02:06
user_09021,thomas41@example.com,Samuel,Wu,9,Female,USA,Maryland,Lopezmouth,Standard,02-02-2025,1,4.34,Smart TV,3,24-01-2026 17:30
user_09022,zwatson@example.com,Lorraine,Phillips,12,Male,Canada,Newfoundland and Labrador,West Davidside,Basic,28-08-2024,1,13.56,Laptop,1,24-01-2026 17:51
user_09029,manuel08@example.org,Kristen,Estrada,36,Male,Canada,New Brunswick,North Rhonda,Premium,18-11-2022,1,3.74,Mobile,2,24-01-2026 23:07
user_09030,cfernandez@example.net,Brendan,Ferguson,37,Other,Canada,Manitoba,Colemanfurt,Basic,12-04-2025,1,32.55,Tablet,3,24-01-2026 23:35
user_09032,williamsrobert@example.com,Thomas,Collins,40,Female,USA,Missouri,South Michelle,Basic,15-06-2025,1,21.54,Smart TV,5,24-01-2026 14:29
user_09034,atkinsphilip@example.com,Linda,Mason,35,Male,USA,Ohio,Lake Rhonda,Premium1,28-05-2025,1,12.19,Tablet,2,24-01-2026 00:14
user_09038,rodney73@example.org,Gabrielle,Pierce,51,Female,Canada,New Brunswick,Dustinfort,Standard,21-08-2023,1,6.76,Laptop,2,24-01-2026 08:16
user_09040,morrismark@example.net,Kimberly,Campbell,33,Male,USA,Ohio,Petersenport,Premium,28-10-2022,1,26.55,Gaming Console,3,24-01-2026 09:48
user_09041,aaron77@example.org,Amanda,Hobbs,22,Female,USA,New Jersey,Kimberlyshire,Premium,09-08-2022,1,24.81,Desktop,3,24-01-2026 00:56
user_09045,billy92@example.com,Leslie,Noble,35,Male,USA,Tennessee,East Jade,Premium1,19-07-2023,1,19.07,Tablet,3,24-01-2026 12:44
user_09046,clayjose@example.net,Jesse,Spears,41,Male,Canada,Prince Edward Island,Davisburgh,Standard,12-06-2024,0,13.56,Desktop,5,24-01-2026 04:55
user_09047,sheltonmichael@example.org,Phillip,Hardin,39,Prefer not to say,USA,New York,Jacquelineland,Standard,28-05-2023,1,1.17,Gaming Console,2,24-01-2026 19:26
user_09048,gortiz@example.net,Robert,Cooley,17,Male,USA,Maryland,Cunninghamport,Standard,06-05-2024,1,16.64,Smart TV,2,24-01-2026 07:28
user_09049,fitzpatrickdeborah@example.org,Rodney,Campbell,42,Female,Canada,Saskatchewan,Rickton,Premium,29-04-2023,1,769.44,Mobile,5,24-01-2026 06:27
user_09051,rgutierrez@example.net,Eric,Townsend,24,Male,USA,Georgia,West Christopher,Premium,17-12-2022,0,17.38,Desktop,2,24-01-2026 21:35
user_09052,ashleywalker@example.net,Whitney,Hodge,35,Male,Canada,Alberta,South Jennifer,Basic,07-10-2024,1,14.47,Smart TV,3,24-01-2026 01:42
user_09053,oscarboyd@example.net,Samantha,Pope,54,Male,USA,New York,Pricemouth,Premium,30-07-2023,1,1.93,Smart TV,1,24-01-2026 22:52
user_09056,dustin61@example.org,Ivan,Terry,48,Female,USA,Virginia,Crystalville,Premium1,06-03-2024,1,73.54,Smart TV,2,24-01-2026 11:19
user_09057,anthony12@example.net,Patricia,Morales,58,Male,USA,Ohio,South Timothychester,Standard,29-12-2024,1,20.81,Tablet,2,24-01-2026 03:02
user_09060,morrissarah@example.org,Jason,Wilson,45,Male,Canada,New Brunswick,Mooretown,Standard,17-02-2024,1,5.39,Mobile,5,24-01-2026 23:30
user_09063,brucegonzalez@example.net,Nicholas,Garza,94,Female,USA,Tennessee,Michaelburgh,Premium,04-12-2024,1,2.34,Gaming Console,2,24-01-2026 07:24
user_09066,michael81@example.com,Jason,Lloyd,38,Female,Canada,British Columbia,Pereztown,Standard,19-06-2023,1,19.71,Smart TV,5,24-01-2026 08:13
user_09074,jsmith@example.org,Amanda,Edwards,16,Female,Canada,Alberta,North Jasonchester,Premium,21-07-2023,1,22.35,Laptop,3,24-01-2026 23:54
user_09076,treynolds@example.org,Nathan,Roth,35,Female,USA,Arizona,Carrollport,Standard,20-08-2022,1,11.15,Gaming Console,4,24-01-2026 09:35
user_09077,patrick17@example.com,Lori,Weber,35,Female,USA,Arizona,South Eddieport,Standard,12-08-2022,1,12.08,Desktop,3,24-01-2026 22:23
user_09078,iturner@example.org,Debra,Davis,36,Male,USA,Ohio,Andrewview,Standard,15-05-2025,1,11.1,Desktop,3,24-01-2026 11:34
user_09080,cbrandt@example.com,Lisa,Wong,56,Female,Canada,Alberta,Brianborough,Standard,17-12-2022,1,4.5,Mobile,2,24-01-2026 03:25
user_09082,lauren15@example.com,Francis,Smith,30,Unknown,USA,Pennsylvania,South Jackmouth,Standard,10-12-2022,1,3.75,Tablet,2,24-01-2026 16:17
user_09085,mcguirejasmine@example.net,Morgan,Bowers,35,Female,Canada,Prince Edward Island,Christopherbury,Premium,03-08-2023,1,13.56,Smart TV,2,24-01-2026 19:56
user_09087,okrueger@example.com,Phyllis,Mayo,30,Male,USA,Texas,Nicolemouth,Basic,24-03-2025,1,17.35,Gaming Console,1,24-01-2026 22:50
user_09089,phernandez@example.net,Heidi,Hall,32,Male,Canada,Ontario,Lake Tanyaborough,Basic,26-01-2025,1,12.65,Tablet,3,24-01-2026 21:51
user_09090,kelsey25@example.com,David,Archer,43,Female,USA,Arizona,South Monica,Premium,10-07-2023,1,13.56,Mobile,3,24-01-2026 08:11
user_09091,carolinekelley@example.org,James,Lee,16,Male,USA,Florida,Osbornberg,Premium,15-05-2025,1,4.06,Mobile,3,24-01-2026 16:48
user_09092,amandawalker@example.net,Alice,Montgomery,34,Female,Canada,Newfoundland and Labrador,Rogermouth,Premium,05-06-2023,0,8.49,Desktop,4,24-01-2026 06:35
user_09094,johnstewart@example.net,Rebecca,Ross,41,Male,Canada,British Columbia,Staceymouth,Premium,05-12-2024,1,16.47,Laptop,7,24-01-2026 22:50
user_09095,woodphilip@example.com,Jonathan,Allen,22,Female,Canada,Nova Scotia,Thomasmouth,Premium,26-03-2025,1,22.75,Gaming Console,4,24-01-2026 13:28
user_09098,boydaustin@example.com,Dalton,Lee,29,Female,Canada,Prince Edward Island,Lake Eileen,Premium,12-09-2023,1,1.26,Mobile,2,24-01-2026 05:19
user_09099,meyergary@example.org,Kimberly,Lopez,24,Male,USA,Maryland,Port Timothy,Standard,16-07-2023,0,17.3,Tablet,5,24-01-2026 23:07
user_09100,whardy@example.com,Dale,Tanner,28,Male,USA,California,South Lorimouth,Standard,10-08-2023,1,10.98,Smart TV,2,24-01-2026 18:20
user_09111,jennyduncan@example.net,Paula,Gross,41,Female,USA,Massachusetts,Lake Rhondatown,Premium,18-09-2022,1,13.56,Smart TV,3,24-01-2026 00:25
user_09112,katie64@example.com,Jasmine,Cruz,35,Male,USA,New Jersey,Beckerstad,Premium,28-11-2024,0,8.68,Smart TV,6,24-01-2026 12:33
user_09116,pstewart@example.com,Jenny,Fritz,21,Female,USA,Indiana,Patriciaton,Basic,03-11-2024,1,15.44,Mobile,6,24-01-2026 00:28
user_09117,james46@example.org,Barbara,Johnson,38,Male,USA,Florida,Christinashire,Premium1,25-01-2023,0,10.47,Mobile,1,24-01-2026 20:50
user_09123,ejefferson@example.net,Heather,White,35,Male,Canada,Saskatchewan,Fergusonville,Standard,02-09-2022,0,8.69,Gaming Console,3,24-01-2026 12:01
user_09125,ismith@example.net,Joshua,Ochoa,44,Male,USA,Ohio,New Robertberg,Premium,09-04-2023,1,13.56,Laptop,1,24-01-2026 06:21
user_09132,deborah35@example.com,Anthony,Obrien,19,Prefer not to say,Canada,New Brunswick,West John,Basic,25-01-2024,1,6.13,Laptop,3,24-01-2026 12:11
user_09133,wanda31@example.net,Amanda,Porter,27,Female,USA,Massachusetts,New Janice,Premium,09-04-2023,1,18.22,Desktop,2,24-01-2026 20:35
user_09135,mariamaxwell@example.com,Hannah,Mack,25,Other,USA,Massachusetts,Lewischester,Premium,05-05-2025,1,16.44,Mobile,3,24-01-2026 16:24
user_09136,gonzalezstephen@example.org,Kelsey,Day,16,Unknown,USA,Wisconsin,New Alexis,Standard,10-05-2024,1,4.23,Desktop,2,24-01-2026 01:58
user_09138,stephaniebrown@example.com,Andrew,Walls,47,Female,USA,Maryland,Port Robertborough,Premium,23-12-2022,1,9.86,Tablet,1,24-01-2026 16:31
user_09139,burnsrandall@example.com,Diana,Shaw,18,Male,USA,Texas,North Kayla,Standard,06-01-2023,1,15.38,Smart TV,3,24-01-2026 20:57
user_09143,zacharygomez@example.org,Robert,Jones,23,Female,Canada,New Brunswick,Mallorystad,Premium,17-06-2025,1,14.59,Gaming Console,4,24-01-2026 23:39
user_09144,tclark@example.net,Maria,Massey,24,Female,USA,Arizona,New Sarahland,Standard,12-05-2025,0,23.98,Laptop,3,24-01-2026 10:25
user_09151,albert97@example.org,Brittany,Lang,35,Female,USA,Massachusetts,Christianside,Premium,11-02-2025,1,11.84,Mobile,2,24-01-2026 23:14
user_09157,marcussolomon@example.net,Brad,Kramer,35,Female,USA,Virginia,Williamton,Standard,07-07-2023,1,27.59,Smart TV,3,24-01-2026 22:15
user_09158,madelinejones@example.com,Allen,Kaiser,57,Male,USA,Ohio,New Ryan,Premium,31-01-2023,1,35.07,Gaming Console,3,24-01-2026 19:21
user_09164,nfisher@example.com,Audrey,Green,58,Male,USA,Arizona,East Elizabeth,Standard,16-04-2025,1,498.41,Gaming Console,3,24-01-2026 21:37
user_09165,qfriedman@example.net,Jennifer,Carter,19,Female,USA,Arizona,Kimfurt,Basic,09-12-2024,1,15.87,Desktop,4,24-01-2026 07:24
user_09168,larsenhaley@example.com,Victoria,Zimmerman,50,Male,USA,New York,North Charles,Premium,11-11-2023,0,0.83,Gaming Console,2,24-01-2026 23:21
user_09172,ecaldwell@example.org,Haley,Morris,24,Female,USA,Pennsylvania,South Jeffreyton,Standard,17-05-2025,1,9.91,Desktop,6,24-01-2026 15:32
user_09174,janetharris@example.com,James,Williams,55,Male,USA,Indiana,New Andrewborough,Basic,10-07-2024,1,10.71,Tablet,2,24-01-2026 05:21
user_09176,jonathanblair@example.com,Erin,Houston,19,Male,USA,Virginia,Johnview,Premium,24-04-2025,1,6.27,Gaming Console,2,24-01-2026 13:14
user_09182,hollandjessica@example.net,Meredith,Schneider,11,Female,USA,Florida,South Paul,Basic,10-06-2025,0,7.24,Gaming Console,2,24-01-2026 05:38
user_09183,bonnie10@example.net,Daniel,Lewis,54,Male,USA,Maryland,Lake Kellybury,Premium,30-11-2023,1,7.08,Mobile,3,24-01-2026 13:42
user_09187,johnsjason@example.net,Alexandra,Morgan,37,Female,USA,Ohio,West Antonio,Standard,13-08-2023,0,12.77,Mobile,1,24-01-2026 13:23
user_09188,jonesnicole@example.org,Daniel,White,7,Male,Canada,Prince Edward Island,East Jennifer,Premium1,14-03-2025,1,13.09,Desktop,3,24-01-2026 06:19
user_09189,charlespennington@example.org,Brianna,Martin,50,Female,USA,Arizona,Port Kevin,Standard,12-08-2022,1,31.72,Smart TV,2,24-01-2026 13:52
user_09191,keith82@example.com,Alan,Ferrell,40,Female,USA,Washington,North Russell,Premium,01-02-2025,1,15.68,Tablet,4,24-01-2026 16:16
user_09193,yvonnesmith@example.com,Travis,Spears,38,Female,Canada,British Columbia,Kristenhaven,Basic,19-08-2023,1,13.56,Tablet,3,24-01-2026 00:48
user_09199,prattjessica@example.net,Melanie,Walker,42,Female,USA,Illinois,Roseville,Premium,16-06-2024,1,30.04,Gaming Console,2,24-01-2026 02:58
user_09211,kevinwest@example.com,Jeremy,Rhodes,27,Unknown,USA,Missouri,Codyview,Premium,06-06-2023,1,6.02,Laptop,1,24-01-2026 10:19
user_09214,samuelreid@example.net,Susan,Johnson,49,Male,Canada,Alberta,South Autumnchester,Premium,29-07-2023,1,10.83,Laptop,3,24-01-2026 07:10
user_09216,terryterry@example.net,Lindsey,Simpson,45,Female,USA,Wisconsin,Bradleyfort,Basic,02-11-2023,1,18.72,Laptop,3,24-01-2026 17:04
user_09217,browntammy@example.org,Luis,Garza,35,Prefer not to say,USA,Georgia,New Grace,Premium,18-08-2023,1,36.42,Smart TV,2,24-01-2026 08:27
user_09218,jbrown@example.org,Kelsey,Garcia,51,Male,USA,Washington,New Evelyn,Standard,21-10-2023,1,7.4,Gaming Console,5,24-01-2026 22:37
user_09219,angelabaker@example.com,Miranda,Taylor,45,Male,USA,Texas,Lindseyland,Premium,26-04-2023,1,12.77,Desktop,3,24-01-2026 17:35
user_09221,nicolasrobinson@example.com,Nathan,Lawrence,51,Female,USA,Missouri,Mackhaven,Standard,27-09-2024,1,14.11,Smart TV,1,24-01-2026 08:49
user_09226,burtonderrick@example.net,Frank,Phillips,35,Unknown,USA,Arizona,South Kellyside,Standard,10-10-2022,1,2.82,Smart TV,3,24-01-2026 09:37
user_09228,lmartin@example.com,David,Adams,35,Female,Canada,New Brunswick,Michaelfurt,Premium,12-08-2024,1,14.71,Laptop,3,24-01-2026 16:59
user_09229,rray@example.com,Ronald,Reed,31,Male,USA,California,West Frances,Premium1,18-02-2025,1,8.5,Desktop,2,24-01-2026 09:59
user_09230,davidjackson@example.org,James,Torres,33,Female,USA,Indiana,Lake Paul,Premium,16-03-2023,1,6.11,Desktop,4,24-01-2026 21:01
user_09234,cainrebekah@example.org,Ashley,Davis,35,Unknown,Canada,New Brunswick,Johnsonmouth,Basic,01-12-2024,1,8.74,Smart TV,3,24-01-2026 14:09
user_09237,cindygoodman@example.net,Joshua,Herring,24,Female,USA,New Jersey,Brownland,Premium,09-07-2025,1,26.02,Laptop,5,24-01-2026 16:54
user_09245,christopherconley@example.net,Alexis,Abbott,44,Male,USA,Tennessee,Taylorhaven,Premium1,01-09-2022,1,2.39,Laptop,3,24-01-2026 04:47
user_09261,reeveswesley@example.com,Jeffrey,Escobar,21,Male,USA,Wisconsin,Alexandermouth,Standard,21-02-2024,1,3.48,Laptop,4,24-01-2026 14:17
user_09265,martinezjustin@example.org,Casey,Espinoza,35,Other,USA,North Carolina,Kathleenstad,Basic,19-10-2024,1,11.8,Gaming Console,1,24-01-2026 00:43
user_09266,moorejennifer@example.net,Jonathan,Black,35,Male,USA,New York,Harpershire,Basic,23-02-2025,1,7.41,Desktop,3,24-01-2026 15:13
user_09268,hansenvictoria@example.org,Kyle,Allen,54,Male,USA,Arizona,South Frederick,Standard,24-02-2023,1,21.06,Mobile,3,24-01-2026 03:39
user_09273,lmartinez@example.net,James,Henson,50,Male,USA,Indiana,Brendatown,Basic,04-04-2024,1,10.65,Desktop,6,24-01-2026 09:40
user_09278,bennettpeter@example.com,Francis,Stein,36,Prefer not to say,USA,Ohio,Port Heather,Standard,01-11-2022,1,7.82,Gaming Console,4,24-01-2026 06:24
user_09279,johnsonjuan@example.org,Victoria,Dyer,30,Female,Canada,Ontario,Haasville,Basic,16-03-2024,1,4,Laptop,3,24-01-2026 02:49
user_09280,harrisonsandra@example.net,Todd,Mathews,31,Male,USA,Michigan,East Joshua,Basic,20-09-2024,1,8.71,Desktop,3,24-01-2026 04:19
user_09281,bradley63@example.org,Cody,Campbell,43,Male,USA,Missouri,Michaelchester,Standard,23-08-2022,1,13.56,Tablet,2,24-01-2026 01:35
user_09285,vstevens@example.net,Sharon,Brown,44,Female,USA,Arizona,West Tammy,Standard,20-12-2023,1,46.48,Desktop,1,24-01-2026 08:20
user_09288,cfoster@example.org,Brian,Johnson,41,Male,USA,Tennessee,East Janice,Premium,14-09-2023,0,10.93,Smart TV,4,24-01-2026 07:50
user_09289,bquinn@example.net,Kim,Horn,51,Female,USA,Illinois,West Jasmineland,Premium,16-02-2024,1,21.44,Laptop,2,24-01-2026 09:59
user_09291,dferguson@example.com,Thomas,Zimmerman,35,Male,Canada,British Columbia,New Brianburgh,Premium,22-04-2023,1,16.74,Gaming Console,4,24-01-2026 07:39
user_09292,patriciawilliams@example.com,Yolanda,Atkins,18,Other,USA,Florida,East Andrew,Basic,02-12-2023,1,12.57,Laptop,4,24-01-2026 01:42
user_09293,garrett29@example.com,Jennifer,Day,35,Other,Canada,New Brunswick,Greenmouth,Premium1,21-10-2023,0,21.86,Mobile,5,24-01-2026 15:59
user_09295,leejason@example.com,Stephanie,Wolf,22,Male,USA,Missouri,Kennethside,Standard,29-11-2024,1,18.7,Tablet,2,24-01-2026 12:47
user_09296,ukennedy@example.org,Matthew,Dunn,16,Male,USA,Florida,Kellyberg,Basic,21-05-2024,1,25.98,Laptop,1,24-01-2026 13:52
user_09297,gordonsamuel@example.org,Henry,Williamson,35,Other,USA,Georgia,Lake Marthamouth,Basic,13-06-2025,1,6.93,Gaming Console,2,24-01-2026 15:30
user_09299,svillanueva@example.com,Valerie,Steele,35,Male,USA,Wisconsin,Alexanderside,Premium,05-06-2024,1,9.13,Tablet,2,24-01-2026 01:37
user_09301,hartmandaniel@example.net,Laura,Stewart,10,Female,Canada,New Brunswick,New John,Basic,13-11-2023,1,12.02,Mobile,4,24-01-2026 23:28
user_09302,reynoldschristopher@example.org,Brian,Scott,55,Female,USA,Arizona,South Bethanyville,Standard,15-11-2022,1,21.24,Tablet,1,24-01-2026 07:35
user_09306,kelly97@example.com,Tanya,Turner,54,Male,USA,Virginia,Darrellhaven,Standard,18-11-2023,1,10.29,Laptop,1,24-01-2026 13:43
user_09310,jorge31@example.com,John,Harrison,28,Male,USA,Texas,Nicholebury,Standard,24-12-2024,1,17.07,Smart TV,3,24-01-2026 07:38
user_09313,yolandaarmstrong@example.org,Ashley,Odonnell,47,Male,USA,Florida,Haleborough,Basic,27-08-2022,1,21.93,Smart TV,3,24-01-2026 10:30
user_09314,wandaleonard@example.net,Anthony,Gardner,35,Female,USA,Indiana,Carpenterville,Premium,17-12-2024,1,26.58,Smart TV,1,24-01-2026 07:24
user_09321,patriciawilliams@example.net,Ann,Barrett,28,Female,USA,Washington,Simmonsborough,Premium1,19-11-2024,1,6.92,Mobile,4,24-01-2026 14:01
user_09323,cochranlisa@example.com,Melissa,Henderson,35,Female,USA,Wisconsin,Morrisonhaven,Basic,26-08-2022,1,10.13,Mobile,2,24-01-2026 09:36
user_09325,kevin96@example.com,Eric,Rogers,20,Female,USA,Ohio,Alicefort,Basic,01-06-2023,0,4.85,Laptop,3,24-01-2026 16:12
user_09326,vaughnrebekah@example.org,Kristy,Day,47,Female,USA,Virginia,North Anna,Premium,23-12-2024,1,12.76,Gaming Console,2,24-01-2026 21:49
user_09329,nicholas21@example.org,Megan,Williams,50,Other,Canada,New Brunswick,Lisafort,Standard,25-04-2025,1,13.56,Mobile,2,24-01-2026 03:18
user_09330,wcortez@example.com,David,Walton,31,Male,Canada,Saskatchewan,Charlesland,Standard,25-01-2023,1,20.89,Desktop,4,24-01-2026 17:47
user_09335,rthomas@example.net,Pamela,Oconnor,39,Other,USA,Georgia,Port Paula,Basic,05-10-2024,1,7.13,Mobile,1,24-01-2026 03:16
user_09339,carrollmary@example.org,Antonio,Foley,36,Female,USA,Pennsylvania,Port Jill,Basic,21-09-2022,1,31.61,Desktop,4,24-01-2026 04:23
user_09342,james08@example.com,William,Franklin,55,Female,USA,Wisconsin,Craneview,Standard,26-01-2023,1,5.36,Desktop,5,24-01-2026 19:29
user_09343,iyoung@example.org,Lawrence,Hess,64,Female,USA,Washington,Richardburgh,Basic,10-01-2025,1,10.52,Smart TV,1,24-01-2026 17:51
user_09344,kklein@example.org,Justin,Burns,38,Female,Canada,New Brunswick,Johnborough,Standard,01-09-2024,1,11.64,Laptop,3,24-01-2026 18:49
user_09345,jessicawhite@example.org,Diamond,Reese,46,Female,USA,Massachusetts,Port Justin,Basic,07-01-2025,1,11.69,Smart TV,2,24-01-2026 06:12
user_09346,qbishop@example.com,Kurt,Paul,25,Female,USA,Massachusetts,Coxfort,Standard,27-09-2023,0,4.28,Mobile,6,24-01-2026 20:26
user_09348,ypetty@example.org,Charles,Schmidt,17,Male,Canada,Alberta,Davidside,Premium,25-03-2024,1,10.42,Laptop,2,24-01-2026 16:44
user_09350,regina00@example.com,Alexis,Robinson,53,Female,Canada,Quebec,Lake Sandraberg,Basic,01-01-2025,1,8.63,Smart TV,3,24-01-2026 17:07
user_09351,rromero@example.com,Christopher,Thomas,35,Female,USA,Missouri,Peterburgh,Premium,30-05-2023,0,6.34,Tablet,3,24-01-2026 00:21
user_09352,colinrodriguez@example.org,Allison,Peterson,34,Unknown,Canada,British Columbia,Petersville,Standard,15-03-2023,1,11.94,Gaming Console,2,24-01-2026 13:54
user_09354,richard19@example.com,Tracy,Mitchell,27,Male,USA,Missouri,New Kathy,Premium,17-07-2024,1,0.88,Mobile,1,24-01-2026 10:36
user_09357,dawn80@example.org,Stephen,Dorsey,44,Male,USA,Indiana,Jasontown,Basic,22-04-2023,1,14.88,Smart TV,3,24-01-2026 07:18
user_09360,coxkenneth@example.com,Jordan,Robinson,29,Female,USA,Pennsylvania,Port Miranda,Premium,29-01-2023,1,13.39,Gaming Console,3,24-01-2026 09:22
user_09361,nmalone@example.org,Corey,Nguyen,12,Female,USA,Florida,Brownmouth,Basic,23-10-2024,1,29.93,Desktop,3,24-01-2026 12:53
user_09362,kirstenfernandez@example.net,Eric,Navarro,23,Male,Canada,Nova Scotia,Dawsonland,Standard,18-05-2024,1,16.66,Smart TV,3,24-01-2026 19:34
user_09363,williampage@example.org,Joshua,Haynes,24,Female,USA,Indiana,Harrisborough,Premium,06-01-2024,1,14.77,Desktop,4,24-01-2026 11:46
user_09364,jcastillo@example.net,Yolanda,Jones,37,Unknown,USA,Ohio,Donaldland,Basic,18-04-2024,1,1.88,Tablet,2,24-01-2026 10:09
user_09365,jerrywilkinson@example.com,Martin,Walker,42,Male,USA,Missouri,Candaceview,Premium,09-09-2022,1,17.1,Laptop,1,24-01-2026 20:03
user_09369,matthew97@example.com,Lisa,Avila,40,Female,USA,Georgia,West Cassie,Premium,13-02-2025,1,25.56,Desktop,3,24-01-2026 09:58
user_09371,todd54@example.net,Eugene,Campbell,35,Female,Canada,Alberta,Robertstown,Standard,29-01-2023,1,20.02,Desktop,2,24-01-2026 18:34
user_09373,stephen56@example.com,Frank,Nichols,19,Male,Canada,Alberta,New Jose,Premium,01-07-2024,0,16.1,Desktop,1,24-01-2026 20:11
user_09377,andrea74@example.net,Ruben,Guerrero,24,Female,Canada,Nova Scotia,Jacobburgh,Basic,25-02-2025,1,28.1,Tablet,1,24-01-2026 04:20
user_09380,johnsoncaroline@example.org,William,Mitchell,35,Male,USA,Tennessee,Wagnerberg,Standard,25-07-2023,1,12.8,Gaming Console,5,24-01-2026 15:09
user_09384,cheyennehoffman@example.org,Brian,Wood,35,Female,USA,Florida,New Timothy,Premium,09-12-2022,1,13.56,Tablet,2,24-01-2026 06:22
user_09386,browncrystal@example.org,Janet,Ray,22,Female,Canada,Nova Scotia,Robertview,Standard,16-02-2025,1,18.13,Mobile,1,24-01-2026 12:07
user_09389,omoore@example.com,Corey,Robinson,15,Other,Canada,Ontario,Ricemouth,Basic,15-03-2025,1,15.52,Laptop,1,24-01-2026 23:54
user_09392,alexiscamacho@example.com,Edward,Hansen,21,Male,Canada,British Columbia,Port Cynthiahaven,Premium,04-06-2025,1,6.23,Tablet,7,24-01-2026 23:15
user_09394,keith17@example.org,Jennifer,Yu,53,Male,Canada,Manitoba,West Carlaville,Premium1,17-09-2022,1,13.56,Desktop,3,24-01-2026 22:00
user_09398,cantumichele@example.org,Mitchell,Watkins,37,Female,USA,Arizona,Lake Darrell,Premium,16-02-2024,1,21.11,Gaming Console,2,24-01-2026 12:08
user_09404,ronaldhuff@example.org,Kelly,Pineda,65,Male,Canada,Prince Edward Island,New Ashley,Standard,10-02-2024,0,10.87,Tablet,6,24-01-2026 19:38
user_09405,michael55@example.com,Marcia,Martin,35,Female,Canada,Newfoundland and Labrador,Kathleenmouth,Premium,10-07-2024,1,19.53,Gaming Console,2,24-01-2026 06:22
user_09407,chadwilliams@example.net,Andre,Campbell,43,Unknown,USA,Indiana,East Joshua,Premium,07-02-2023,0,8.48,Smart TV,3,24-01-2026 04:47
user_09409,chall@example.org,Danielle,Harding,25,Female,Canada,Quebec,West Michelleshire,Basic,30-11-2023,1,17.84,Desktop,1,24-01-2026 14:10
user_09411,mckinneymaxwell@example.org,Jennifer,Gonzalez,26,Female,Canada,Newfoundland and Labrador,New Kelli,Premium1,21-07-2024,1,9.49,Tablet,1,24-01-2026 23:14
user_09412,sandrabuchanan@example.net,Timothy,Jones,25,Other,Canada,Newfoundland and Labrador,North Angela,Premium,23-12-2024,1,3.12,Laptop,2,24-01-2026 16:52
user_09415,coreyhernandez@example.net,Seth,Mcgrath,42,Male,Canada,Nova Scotia,Doyleshire,Premium,10-01-2025,1,42.3,Mobile,1,24-01-2026 19:36
user_09419,tmiller@example.org,Kayla,Black,35,Male,Canada,Saskatchewan,Crystalfurt,Basic,10-04-2024,0,56.85,Desktop,3,24-01-2026 04:06
user_09420,kwilliams@example.net,Steve,Morales,12,Female,USA,Massachusetts,Harrymouth,Basic,01-12-2024,0,4.43,Desktop,3,24-01-2026 12:54
user_09423,penasusan@example.net,Brian,Taylor,18,Female,Canada,Alberta,Port Beth,Standard,24-10-2024,1,10.62,Laptop,1,24-01-2026 22:37
user_09428,qjohnson@example.org,Julie,Long,29,Male,USA,Ohio,Hamiltonfort,Standard,01-11-2023,1,5.37,Desktop,2,24-01-2026 11:03
user_09437,margarethill@example.net,Adam,Alexander,20,Female,USA,New Jersey,Griffithberg,Premium1,17-07-2023,1,27.59,Desktop,4,24-01-2026 01:31
user_09439,jensencody@example.org,Christian,Tran,0,Unknown,USA,Arizona,Norrisborough,Standard,22-05-2023,1,11.47,Desktop,2,24-01-2026 20:23
user_09441,tracyroberts@example.com,Antonio,Kennedy,23,Unknown,USA,Indiana,Port Edwin,Premium,06-10-2022,1,23.25,Smart TV,3,24-01-2026 19:30
